time_days,E
1232.67,-1.64597e+35
1232.71,-1.64597e+35
1232.75,-1.64597e+35
1232.79,-1.64597e+35
1232.83,-1.64597e+35
1232.88,-1.64597e+35
1232.92,-1.64597e+35
1232.96,-1.64597e+35
1233,-1.64597e+35
1233.04,-1.64597e+35
1233.08,-1.64597e+35
1233.12,-1.64597e+35
1233.17,-1.64597e+35
1233.21,-1.64597e+35
1233.25,-1.64597e+35
1233.29,-1.64597e+35
1233.33,-1.64597e+35
1233.38,-1.64597e+35
1233.42,-1.64597e+35
1233.46,-1.64597e+35
1233.5,-1.64597e+35
1233.54,-1.64597e+35
1233.58,-1.64597e+35
1233.62,-1.64597e+35
1233.67,-1.64597e+35
1233.71,-1.64597e+35
1233.75,-1.64597e+35
1233.79,-1.64597e+35
1233.83,-1.64597e+35
1233.88,-1.64597e+35
1233.92,-1.64597e+35
1233.96,-1.64597e+35
1234,-1.64597e+35
1234.04,-1.64597e+35
1234.08,-1.64597e+35
1234.12,-1.64597e+35
1234.17,-1.64597e+35
1234.21,-1.64597e+35
1234.25,-1.64597e+35
1234.29,-1.64597e+35
1234.33,-1.64597e+35
1234.38,-1.64597e+35
1234.42,-1.64597e+35
1234.46,-1.64597e+35
1234.5,-1.64597e+35
1234.54,-1.64597e+35
1234.58,-1.64597e+35
1234.62,-1.64597e+35
1234.67,-1.64597e+35
1234.71,-1.64597e+35
1234.75,-1.64597e+35
1234.79,-1.64597e+35
1234.83,-1.64597e+35
1234.88,-1.64597e+35
1234.92,-1.64597e+35
1234.96,-1.64597e+35
1235,-1.64597e+35
1235.04,-1.64597e+35
1235.08,-1.64597e+35
1235.12,-1.64597e+35
1235.17,-1.64597e+35
1235.21,-1.64597e+35
1235.25,-1.64597e+35
1235.29,-1.64597e+35
1235.33,-1.64597e+35
1235.38,-1.64597e+35
1235.42,-1.64597e+35
1235.46,-1.64597e+35
1235.5,-1.64597e+35
1235.54,-1.64597e+35
1235.58,-1.64597e+35
1235.62,-1.64597e+35
1235.67,-1.64597e+35
1235.71,-1.64597e+35
1235.75,-1.64597e+35
1235.79,-1.64597e+35
1235.83,-1.64597e+35
1235.88,-1.64597e+35
1235.92,-1.64597e+35
1235.96,-1.64597e+35
1236,-1.64597e+35
1236.04,-1.64597e+35
1236.08,-1.64597e+35
1236.12,-1.64597e+35
1236.17,-1.64597e+35
1236.21,-1.64597e+35
1236.25,-1.64597e+35
1236.29,-1.64597e+35
1236.33,-1.64597e+35
1236.38,-1.64597e+35
1236.42,-1.64597e+35
1236.46,-1.64597e+35
1236.5,-1.64597e+35
1236.54,-1.64597e+35
1236.58,-1.64597e+35
1236.62,-1.64597e+35
1236.67,-1.64597e+35
1236.71,-1.64597e+35
1236.75,-1.64597e+35
1236.79,-1.64597e+35
1236.83,-1.64597e+35
1236.88,-1.64597e+35
1236.92,-1.64597e+35
1236.96,-1.64597e+35
1237,-1.64597e+35
1237.04,-1.64597e+35
1237.08,-1.64597e+35
1237.12,-1.64597e+35
1237.17,-1.64597e+35
1237.21,-1.64597e+35
1237.25,-1.64597e+35
1237.29,-1.64597e+35
1237.33,-1.64597e+35
1237.38,-1.64597e+35
1237.42,-1.64597e+35
1237.46,-1.64597e+35
1237.5,-1.64597e+35
1237.54,-1.64597e+35
1237.58,-1.64597e+35
1237.62,-1.64597e+35
1237.67,-1.64597e+35
1237.71,-1.64597e+35
1237.75,-1.64597e+35
1237.79,-1.64597e+35
1237.83,-1.64597e+35
1237.88,-1.64597e+35
1237.92,-1.64597e+35
1237.96,-1.64597e+35
1238,-1.64597e+35
1238.04,-1.64597e+35
1238.08,-1.64597e+35
1238.12,-1.64597e+35
1238.17,-1.64597e+35
1238.21,-1.64597e+35
1238.25,-1.64597e+35
1238.29,-1.64597e+35
1238.33,-1.64597e+35
1238.38,-1.64597e+35
1238.42,-1.64597e+35
1238.46,-1.64597e+35
1238.5,-1.64597e+35
1238.54,-1.64597e+35
1238.58,-1.64597e+35
1238.62,-1.64597e+35
1238.67,-1.64597e+35
1238.71,-1.64597e+35
1238.75,-1.64597e+35
1238.79,-1.64597e+35
1238.83,-1.64597e+35
1238.88,-1.64597e+35
1238.92,-1.64597e+35
1238.96,-1.64597e+35
1239,-1.64597e+35
1239.04,-1.64597e+35
1239.08,-1.64597e+35
1239.12,-1.64597e+35
1239.17,-1.64597e+35
1239.21,-1.64597e+35
1239.25,-1.64597e+35
1239.29,-1.64597e+35
1239.33,-1.64597e+35
1239.38,-1.64597e+35
1239.42,-1.64597e+35
1239.46,-1.64597e+35
1239.5,-1.64597e+35
1239.54,-1.64597e+35
1239.58,-1.64597e+35
1239.62,-1.64597e+35
1239.67,-1.64597e+35
1239.71,-1.64597e+35
1239.75,-1.64597e+35
1239.79,-1.64597e+35
1239.83,-1.64597e+35
1239.88,-1.64597e+35
1239.92,-1.64597e+35
1239.96,-1.64597e+35
1240,-1.64597e+35
1240.04,-1.64597e+35
1240.08,-1.64597e+35
1240.12,-1.64597e+35
1240.17,-1.64597e+35
1240.21,-1.64597e+35
1240.25,-1.64597e+35
1240.29,-1.64597e+35
1240.33,-1.64597e+35
1240.38,-1.64597e+35
1240.42,-1.64597e+35
1240.46,-1.64597e+35
1240.5,-1.64597e+35
1240.54,-1.64597e+35
1240.58,-1.64597e+35
1240.62,-1.64597e+35
1240.67,-1.64597e+35
1240.71,-1.64597e+35
1240.75,-1.64597e+35
1240.79,-1.64597e+35
1240.83,-1.64597e+35
1240.88,-1.64597e+35
1240.92,-1.64597e+35
1240.96,-1.64597e+35
1241,-1.64597e+35
1241.04,-1.64597e+35
1241.08,-1.64597e+35
1241.12,-1.64597e+35
1241.17,-1.64597e+35
1241.21,-1.64597e+35
1241.25,-1.64597e+35
1241.29,-1.64597e+35
1241.33,-1.64597e+35
1241.38,-1.64597e+35
1241.42,-1.64597e+35
1241.46,-1.64597e+35
1241.5,-1.64597e+35
1241.54,-1.64597e+35
1241.58,-1.64597e+35
1241.62,-1.64597e+35
1241.67,-1.64597e+35
1241.71,-1.64597e+35
1241.75,-1.64597e+35
1241.79,-1.64597e+35
1241.83,-1.64597e+35
1241.88,-1.64597e+35
1241.92,-1.64597e+35
1241.96,-1.64597e+35
1242,-1.64597e+35
1242.04,-1.64597e+35
1242.08,-1.64597e+35
1242.12,-1.64597e+35
1242.17,-1.64597e+35
1242.21,-1.64597e+35
1242.25,-1.64597e+35
1242.29,-1.64597e+35
1242.33,-1.64597e+35
1242.38,-1.64597e+35
1242.42,-1.64597e+35
1242.46,-1.64597e+35
1242.5,-1.64597e+35
1242.54,-1.64597e+35
1242.58,-1.64597e+35
1242.62,-1.64597e+35
1242.67,-1.64597e+35
1242.71,-1.64597e+35
1242.75,-1.64597e+35
1242.79,-1.64597e+35
1242.83,-1.64597e+35
1242.88,-1.64597e+35
1242.92,-1.64597e+35
1242.96,-1.64597e+35
1243,-1.64597e+35
1243.04,-1.64597e+35
1243.08,-1.64597e+35
1243.12,-1.64597e+35
1243.17,-1.64597e+35
1243.21,-1.64597e+35
1243.25,-1.64597e+35
1243.29,-1.64597e+35
1243.33,-1.64597e+35
1243.38,-1.64597e+35
1243.42,-1.64597e+35
1243.46,-1.64597e+35
1243.5,-1.64597e+35
1243.54,-1.64597e+35
1243.58,-1.64597e+35
1243.62,-1.64597e+35
1243.67,-1.64597e+35
1243.71,-1.64597e+35
1243.75,-1.64597e+35
1243.79,-1.64597e+35
1243.83,-1.64597e+35
1243.88,-1.64597e+35
1243.92,-1.64597e+35
1243.96,-1.64597e+35
1244,-1.64597e+35
1244.04,-1.64597e+35
1244.08,-1.64597e+35
1244.12,-1.64597e+35
1244.17,-1.64597e+35
1244.21,-1.64597e+35
1244.25,-1.64597e+35
1244.29,-1.64597e+35
1244.33,-1.64597e+35
1244.38,-1.64597e+35
1244.42,-1.64597e+35
1244.46,-1.64597e+35
1244.5,-1.64597e+35
1244.54,-1.64597e+35
1244.58,-1.64597e+35
1244.62,-1.64597e+35
1244.67,-1.64597e+35
1244.71,-1.64597e+35
1244.75,-1.64597e+35
1244.79,-1.64597e+35
1244.83,-1.64597e+35
1244.88,-1.64597e+35
1244.92,-1.64597e+35
1244.96,-1.64597e+35
1245,-1.64597e+35
1245.04,-1.64597e+35
1245.08,-1.64597e+35
1245.12,-1.64597e+35
1245.17,-1.64597e+35
1245.21,-1.64597e+35
1245.25,-1.64597e+35
1245.29,-1.64597e+35
1245.33,-1.64597e+35
1245.38,-1.64597e+35
1245.42,-1.64597e+35
1245.46,-1.64597e+35
1245.5,-1.64597e+35
1245.54,-1.64597e+35
1245.58,-1.64597e+35
1245.62,-1.64597e+35
1245.67,-1.64597e+35
1245.71,-1.64597e+35
1245.75,-1.64597e+35
1245.79,-1.64597e+35
1245.83,-1.64597e+35
1245.88,-1.64597e+35
1245.92,-1.64597e+35
1245.96,-1.64597e+35
1246,-1.64597e+35
1246.04,-1.64597e+35
1246.08,-1.64597e+35
1246.12,-1.64597e+35
1246.17,-1.64597e+35
1246.21,-1.64597e+35
1246.25,-1.64597e+35
1246.29,-1.64597e+35
1246.33,-1.64597e+35
1246.38,-1.64597e+35
1246.42,-1.64597e+35
1246.46,-1.64597e+35
1246.5,-1.64597e+35
1246.54,-1.64597e+35
1246.58,-1.64597e+35
1246.62,-1.64597e+35
1246.67,-1.64597e+35
1246.71,-1.64597e+35
1246.75,-1.64597e+35
1246.79,-1.64597e+35
1246.83,-1.64597e+35
1246.88,-1.64597e+35
1246.92,-1.64597e+35
1246.96,-1.64597e+35
1247,-1.64597e+35
1247.04,-1.64597e+35
1247.08,-1.64597e+35
1247.12,-1.64597e+35
1247.17,-1.64597e+35
1247.21,-1.64597e+35
1247.25,-1.64597e+35
1247.29,-1.64597e+35
1247.33,-1.64597e+35
1247.38,-1.64597e+35
1247.42,-1.64597e+35
1247.46,-1.64597e+35
1247.5,-1.64597e+35
1247.54,-1.64597e+35
1247.58,-1.64597e+35
1247.62,-1.64597e+35
1247.67,-1.64597e+35
1247.71,-1.64597e+35
1247.75,-1.64597e+35
1247.79,-1.64597e+35
1247.83,-1.64597e+35
1247.88,-1.64597e+35
1247.92,-1.64597e+35
1247.96,-1.64597e+35
1248,-1.64597e+35
1248.04,-1.64597e+35
1248.08,-1.64597e+35
1248.12,-1.64597e+35
1248.17,-1.64597e+35
1248.21,-1.64597e+35
1248.25,-1.64597e+35
1248.29,-1.64597e+35
1248.33,-1.64597e+35
1248.38,-1.64597e+35
1248.42,-1.64597e+35
1248.46,-1.64597e+35
1248.5,-1.64597e+35
1248.54,-1.64597e+35
1248.58,-1.64597e+35
1248.62,-1.64597e+35
1248.67,-1.64597e+35
1248.71,-1.64597e+35
1248.75,-1.64597e+35
1248.79,-1.64597e+35
1248.83,-1.64597e+35
1248.88,-1.64597e+35
1248.92,-1.64597e+35
1248.96,-1.64597e+35
1249,-1.64597e+35
1249.04,-1.64597e+35
1249.08,-1.64597e+35
1249.12,-1.64597e+35
1249.17,-1.64597e+35
1249.21,-1.64597e+35
1249.25,-1.64597e+35
1249.29,-1.64597e+35
1249.33,-1.64597e+35
1249.38,-1.64597e+35
1249.42,-1.64597e+35
1249.46,-1.64597e+35
1249.5,-1.64597e+35
1249.54,-1.64597e+35
1249.58,-1.64597e+35
1249.62,-1.64597e+35
1249.67,-1.64597e+35
1249.71,-1.64597e+35
1249.75,-1.64597e+35
1249.79,-1.64597e+35
1249.83,-1.64597e+35
1249.88,-1.64597e+35
1249.92,-1.64597e+35
1249.96,-1.64597e+35
1250,-1.64597e+35
1250.04,-1.64597e+35
1250.08,-1.64597e+35
1250.12,-1.64597e+35
1250.17,-1.64597e+35
1250.21,-1.64597e+35
1250.25,-1.64597e+35
1250.29,-1.64597e+35
1250.33,-1.64597e+35
1250.38,-1.64597e+35
1250.42,-1.64597e+35
1250.46,-1.64597e+35
1250.5,-1.64597e+35
1250.54,-1.64597e+35
1250.58,-1.64597e+35
1250.62,-1.64597e+35
1250.67,-1.64597e+35
1250.71,-1.64597e+35
1250.75,-1.64597e+35
1250.79,-1.64597e+35
1250.83,-1.64597e+35
1250.88,-1.64597e+35
1250.92,-1.64597e+35
1250.96,-1.64597e+35
1251,-1.64597e+35
1251.04,-1.64597e+35
1251.08,-1.64597e+35
1251.12,-1.64597e+35
1251.17,-1.64597e+35
1251.21,-1.64597e+35
1251.25,-1.64597e+35
1251.29,-1.64597e+35
1251.33,-1.64597e+35
1251.38,-1.64597e+35
1251.42,-1.64597e+35
1251.46,-1.64597e+35
1251.5,-1.64597e+35
1251.54,-1.64597e+35
1251.58,-1.64597e+35
1251.62,-1.64597e+35
1251.67,-1.64597e+35
1251.71,-1.64597e+35
1251.75,-1.64597e+35
1251.79,-1.64597e+35
1251.83,-1.64597e+35
1251.88,-1.64597e+35
1251.92,-1.64597e+35
1251.96,-1.64597e+35
1252,-1.64597e+35
1252.04,-1.64597e+35
1252.08,-1.64597e+35
1252.12,-1.64597e+35
1252.17,-1.64597e+35
1252.21,-1.64597e+35
1252.25,-1.64597e+35
1252.29,-1.64597e+35
1252.33,-1.64597e+35
1252.38,-1.64597e+35
1252.42,-1.64597e+35
1252.46,-1.64597e+35
1252.5,-1.64597e+35
1252.54,-1.64597e+35
1252.58,-1.64597e+35
1252.62,-1.64597e+35
1252.67,-1.64597e+35
1252.71,-1.64597e+35
1252.75,-1.64597e+35
1252.79,-1.64597e+35
1252.83,-1.64597e+35
1252.88,-1.64597e+35
1252.92,-1.64597e+35
1252.96,-1.64597e+35
1253,-1.64597e+35
1253.04,-1.64597e+35
1253.08,-1.64597e+35
1253.12,-1.64597e+35
1253.17,-1.64597e+35
1253.21,-1.64597e+35
1253.25,-1.64597e+35
1253.29,-1.64597e+35
1253.33,-1.64597e+35
1253.38,-1.64597e+35
1253.42,-1.64597e+35
1253.46,-1.64597e+35
1253.5,-1.64597e+35
1253.54,-1.64597e+35
1253.58,-1.64597e+35
1253.62,-1.64597e+35
1253.67,-1.64597e+35
1253.71,-1.64597e+35
1253.75,-1.64597e+35
1253.79,-1.64597e+35
1253.83,-1.64597e+35
1253.88,-1.64597e+35
1253.92,-1.64597e+35
1253.96,-1.64597e+35
1254,-1.64597e+35
1254.04,-1.64597e+35
1254.08,-1.64597e+35
1254.12,-1.64597e+35
1254.17,-1.64597e+35
1254.21,-1.64597e+35
1254.25,-1.64597e+35
1254.29,-1.64597e+35
1254.33,-1.64597e+35
1254.38,-1.64597e+35
1254.42,-1.64597e+35
1254.46,-1.64597e+35
1254.5,-1.64597e+35
1254.54,-1.64597e+35
1254.58,-1.64597e+35
1254.62,-1.64597e+35
1254.67,-1.64597e+35
1254.71,-1.64597e+35
1254.75,-1.64597e+35
1254.79,-1.64597e+35
1254.83,-1.64597e+35
1254.88,-1.64597e+35
1254.92,-1.64597e+35
1254.96,-1.64597e+35
1255,-1.64597e+35
1255.04,-1.64597e+35
1255.08,-1.64597e+35
1255.12,-1.64597e+35
1255.17,-1.64597e+35
1255.21,-1.64597e+35
1255.25,-1.64597e+35
1255.29,-1.64597e+35
1255.33,-1.64597e+35
1255.38,-1.64597e+35
1255.42,-1.64597e+35
1255.46,-1.64597e+35
1255.5,-1.64597e+35
1255.54,-1.64597e+35
1255.58,-1.64597e+35
1255.62,-1.64597e+35
1255.67,-1.64597e+35
1255.71,-1.64597e+35
1255.75,-1.64597e+35
1255.79,-1.64597e+35
1255.83,-1.64597e+35
1255.88,-1.64597e+35
1255.92,-1.64597e+35
1255.96,-1.64597e+35
1256,-1.64597e+35
1256.04,-1.64597e+35
1256.08,-1.64597e+35
1256.12,-1.64597e+35
1256.17,-1.64597e+35
1256.21,-1.64597e+35
1256.25,-1.64597e+35
1256.29,-1.64597e+35
1256.33,-1.64597e+35
1256.38,-1.64597e+35
1256.42,-1.64597e+35
1256.46,-1.64597e+35
1256.5,-1.64597e+35
1256.54,-1.64597e+35
1256.58,-1.64597e+35
1256.62,-1.64597e+35
1256.67,-1.64597e+35
1256.71,-1.64597e+35
1256.75,-1.64597e+35
1256.79,-1.64597e+35
1256.83,-1.64597e+35
1256.88,-1.64597e+35
1256.92,-1.64597e+35
1256.96,-1.64597e+35
1257,-1.64597e+35
1257.04,-1.64597e+35
1257.08,-1.64597e+35
1257.12,-1.64597e+35
1257.17,-1.64597e+35
1257.21,-1.64597e+35
1257.25,-1.64597e+35
1257.29,-1.64597e+35
1257.33,-1.64597e+35
1257.38,-1.64597e+35
1257.42,-1.64597e+35
1257.46,-1.64597e+35
1257.5,-1.64597e+35
1257.54,-1.64597e+35
1257.58,-1.64597e+35
1257.62,-1.64597e+35
1257.67,-1.64597e+35
1257.71,-1.64597e+35
1257.75,-1.64597e+35
1257.79,-1.64597e+35
1257.83,-1.64597e+35
1257.88,-1.64597e+35
1257.92,-1.64597e+35
1257.96,-1.64597e+35
1258,-1.64597e+35
1258.04,-1.64597e+35
1258.08,-1.64597e+35
1258.12,-1.64597e+35
1258.17,-1.64597e+35
1258.21,-1.64597e+35
1258.25,-1.64597e+35
1258.29,-1.64597e+35
1258.33,-1.64597e+35
1258.38,-1.64597e+35
1258.42,-1.64597e+35
1258.46,-1.64597e+35
1258.5,-1.64597e+35
1258.54,-1.64597e+35
1258.58,-1.64597e+35
1258.62,-1.64597e+35
1258.67,-1.64597e+35
1258.71,-1.64597e+35
1258.75,-1.64597e+35
1258.79,-1.64597e+35
1258.83,-1.64597e+35
1258.88,-1.64597e+35
1258.92,-1.64597e+35
1258.96,-1.64597e+35
1259,-1.64597e+35
1259.04,-1.64597e+35
1259.08,-1.64597e+35
1259.12,-1.64597e+35
1259.17,-1.64597e+35
1259.21,-1.64597e+35
1259.25,-1.64597e+35
1259.29,-1.64597e+35
1259.33,-1.64597e+35
1259.38,-1.64597e+35
1259.42,-1.64597e+35
1259.46,-1.64597e+35
1259.5,-1.64597e+35
1259.54,-1.64597e+35
1259.58,-1.64597e+35
1259.62,-1.64597e+35
1259.67,-1.64597e+35
1259.71,-1.64597e+35
1259.75,-1.64597e+35
1259.79,-1.64597e+35
1259.83,-1.64597e+35
1259.88,-1.64597e+35
1259.92,-1.64597e+35
1259.96,-1.64597e+35
1260,-1.64597e+35
1260.04,-1.64597e+35
1260.08,-1.64597e+35
1260.12,-1.64597e+35
1260.17,-1.64597e+35
1260.21,-1.64597e+35
1260.25,-1.64597e+35
1260.29,-1.64597e+35
1260.33,-1.64597e+35
1260.38,-1.64597e+35
1260.42,-1.64597e+35
1260.46,-1.64597e+35
1260.5,-1.64597e+35
1260.54,-1.64597e+35
1260.58,-1.64597e+35
1260.62,-1.64597e+35
1260.67,-1.64597e+35
1260.71,-1.64597e+35
1260.75,-1.64597e+35
1260.79,-1.64597e+35
1260.83,-1.64597e+35
1260.88,-1.64597e+35
1260.92,-1.64597e+35
1260.96,-1.64597e+35
1261,-1.64597e+35
1261.04,-1.64597e+35
1261.08,-1.64597e+35
1261.12,-1.64597e+35
1261.17,-1.64597e+35
1261.21,-1.64597e+35
1261.25,-1.64597e+35
1261.29,-1.64597e+35
1261.33,-1.64597e+35
1261.38,-1.64597e+35
1261.42,-1.64597e+35
1261.46,-1.64597e+35
1261.5,-1.64597e+35
1261.54,-1.64597e+35
1261.58,-1.64597e+35
1261.62,-1.64597e+35
1261.67,-1.64597e+35
1261.71,-1.64597e+35
1261.75,-1.64597e+35
1261.79,-1.64597e+35
1261.83,-1.64597e+35
1261.88,-1.64597e+35
1261.92,-1.64597e+35
1261.96,-1.64597e+35
1262,-1.64597e+35
1262.04,-1.64597e+35
1262.08,-1.64597e+35
1262.12,-1.64597e+35
1262.17,-1.64597e+35
1262.21,-1.64597e+35
1262.25,-1.64597e+35
1262.29,-1.64597e+35
1262.33,-1.64597e+35
1262.38,-1.64597e+35
1262.42,-1.64597e+35
1262.46,-1.64597e+35
1262.5,-1.64597e+35
1262.54,-1.64597e+35
1262.58,-1.64597e+35
1262.62,-1.64597e+35
1262.67,-1.64597e+35
1262.71,-1.64597e+35
1262.75,-1.64597e+35
1262.79,-1.64597e+35
1262.83,-1.64597e+35
1262.88,-1.64597e+35
1262.92,-1.64597e+35
1262.96,-1.64597e+35
1263,-1.64597e+35
1263.04,-1.64597e+35
1263.08,-1.64597e+35
1263.12,-1.64597e+35
1263.17,-1.64597e+35
1263.21,-1.64597e+35
1263.25,-1.64597e+35
1263.29,-1.64597e+35
1263.33,-1.64597e+35
1263.38,-1.64597e+35
1263.42,-1.64597e+35
1263.46,-1.64597e+35
1263.5,-1.64597e+35
1263.54,-1.64597e+35
1263.58,-1.64597e+35
1263.62,-1.64597e+35
1263.67,-1.64597e+35
1263.71,-1.64597e+35
1263.75,-1.64597e+35
1263.79,-1.64597e+35
1263.83,-1.64597e+35
1263.88,-1.64597e+35
1263.92,-1.64597e+35
1263.96,-1.64597e+35
1264,-1.64597e+35
1264.04,-1.64597e+35
1264.08,-1.64597e+35
1264.12,-1.64597e+35
1264.17,-1.64597e+35
1264.21,-1.64597e+35
1264.25,-1.64597e+35
1264.29,-1.64597e+35
1264.33,-1.64597e+35
1264.38,-1.64597e+35
1264.42,-1.64597e+35
1264.46,-1.64597e+35
1264.5,-1.64597e+35
1264.54,-1.64597e+35
1264.58,-1.64597e+35
1264.62,-1.64597e+35
1264.67,-1.64597e+35
1264.71,-1.64597e+35
1264.75,-1.64597e+35
1264.79,-1.64597e+35
1264.83,-1.64597e+35
1264.88,-1.64597e+35
1264.92,-1.64597e+35
1264.96,-1.64597e+35
1265,-1.64597e+35
1265.04,-1.64597e+35
1265.08,-1.64597e+35
1265.12,-1.64597e+35
1265.17,-1.64597e+35
1265.21,-1.64597e+35
1265.25,-1.64597e+35
1265.29,-1.64597e+35
1265.33,-1.64597e+35
1265.38,-1.64597e+35
1265.42,-1.64597e+35
1265.46,-1.64597e+35
1265.5,-1.64597e+35
1265.54,-1.64597e+35
1265.58,-1.64597e+35
1265.62,-1.64597e+35
1265.67,-1.64597e+35
1265.71,-1.64597e+35
1265.75,-1.64597e+35
1265.79,-1.64597e+35
1265.83,-1.64597e+35
1265.88,-1.64597e+35
1265.92,-1.64597e+35
1265.96,-1.64597e+35
1266,-1.64597e+35
1266.04,-1.64597e+35
1266.08,-1.64597e+35
1266.12,-1.64597e+35
1266.17,-1.64597e+35
1266.21,-1.64597e+35
1266.25,-1.64597e+35
1266.29,-1.64597e+35
1266.33,-1.64597e+35
1266.38,-1.64597e+35
1266.42,-1.64597e+35
1266.46,-1.64597e+35
1266.5,-1.64597e+35
1266.54,-1.64597e+35
1266.58,-1.64597e+35
1266.62,-1.64597e+35
1266.67,-1.64597e+35
1266.71,-1.64597e+35
1266.75,-1.64597e+35
1266.79,-1.64597e+35
1266.83,-1.64597e+35
1266.88,-1.64597e+35
1266.92,-1.64597e+35
1266.96,-1.64597e+35
1267,-1.64597e+35
1267.04,-1.64597e+35
1267.08,-1.64597e+35
1267.12,-1.64597e+35
1267.17,-1.64597e+35
1267.21,-1.64597e+35
1267.25,-1.64597e+35
1267.29,-1.64597e+35
1267.33,-1.64597e+35
1267.38,-1.64597e+35
1267.42,-1.64597e+35
1267.46,-1.64597e+35
1267.5,-1.64597e+35
1267.54,-1.64597e+35
1267.58,-1.64597e+35
1267.62,-1.64597e+35
1267.67,-1.64597e+35
1267.71,-1.64597e+35
1267.75,-1.64597e+35
1267.79,-1.64597e+35
1267.83,-1.64597e+35
1267.88,-1.64597e+35
1267.92,-1.64597e+35
1267.96,-1.64597e+35
1268,-1.64597e+35
1268.04,-1.64597e+35
1268.08,-1.64597e+35
1268.12,-1.64597e+35
1268.17,-1.64597e+35
1268.21,-1.64597e+35
1268.25,-1.64597e+35
1268.29,-1.64597e+35
1268.33,-1.64597e+35
1268.38,-1.64597e+35
1268.42,-1.64597e+35
1268.46,-1.64597e+35
1268.5,-1.64597e+35
1268.54,-1.64597e+35
1268.58,-1.64597e+35
1268.62,-1.64597e+35
1268.67,-1.64597e+35
1268.71,-1.64597e+35
1268.75,-1.64597e+35
1268.79,-1.64597e+35
1268.83,-1.64597e+35
1268.88,-1.64597e+35
1268.92,-1.64597e+35
1268.96,-1.64597e+35
1269,-1.64597e+35
1269.04,-1.64597e+35
1269.08,-1.64597e+35
1269.12,-1.64597e+35
1269.17,-1.64597e+35
1269.21,-1.64597e+35
1269.25,-1.64597e+35
1269.29,-1.64597e+35
1269.33,-1.64597e+35
1269.38,-1.64597e+35
1269.42,-1.64597e+35
1269.46,-1.64597e+35
1269.5,-1.64597e+35
1269.54,-1.64597e+35
1269.58,-1.64597e+35
1269.62,-1.64597e+35
1269.67,-1.64597e+35
1269.71,-1.64597e+35
1269.75,-1.64597e+35
1269.79,-1.64597e+35
1269.83,-1.64597e+35
1269.88,-1.64597e+35
1269.92,-1.64597e+35
1269.96,-1.64597e+35
1270,-1.64597e+35
1270.04,-1.64597e+35
1270.08,-1.64597e+35
1270.12,-1.64597e+35
1270.17,-1.64597e+35
1270.21,-1.64597e+35
1270.25,-1.64597e+35
1270.29,-1.64597e+35
1270.33,-1.64597e+35
1270.38,-1.64597e+35
1270.42,-1.64597e+35
1270.46,-1.64597e+35
1270.5,-1.64597e+35
1270.54,-1.64597e+35
1270.58,-1.64597e+35
1270.62,-1.64597e+35
1270.67,-1.64597e+35
1270.71,-1.64597e+35
1270.75,-1.64597e+35
1270.79,-1.64597e+35
1270.83,-1.64597e+35
1270.88,-1.64597e+35
1270.92,-1.64597e+35
1270.96,-1.64597e+35
1271,-1.64597e+35
1271.04,-1.64597e+35
1271.08,-1.64597e+35
1271.12,-1.64597e+35
1271.17,-1.64597e+35
1271.21,-1.64597e+35
1271.25,-1.64597e+35
1271.29,-1.64597e+35
1271.33,-1.64597e+35
1271.38,-1.64597e+35
1271.42,-1.64597e+35
1271.46,-1.64597e+35
1271.5,-1.64597e+35
1271.54,-1.64597e+35
1271.58,-1.64597e+35
1271.62,-1.64597e+35
1271.67,-1.64597e+35
1271.71,-1.64597e+35
1271.75,-1.64597e+35
1271.79,-1.64597e+35
1271.83,-1.64597e+35
1271.88,-1.64597e+35
1271.92,-1.64597e+35
1271.96,-1.64597e+35
1272,-1.64597e+35
1272.04,-1.64597e+35
1272.08,-1.64597e+35
1272.12,-1.64597e+35
1272.17,-1.64597e+35
1272.21,-1.64597e+35
1272.25,-1.64597e+35
1272.29,-1.64597e+35
1272.33,-1.64597e+35
1272.38,-1.64597e+35
1272.42,-1.64597e+35
1272.46,-1.64597e+35
1272.5,-1.64597e+35
1272.54,-1.64597e+35
1272.58,-1.64597e+35
1272.62,-1.64597e+35
1272.67,-1.64597e+35
1272.71,-1.64597e+35
1272.75,-1.64597e+35
1272.79,-1.64597e+35
1272.83,-1.64597e+35
1272.88,-1.64597e+35
1272.92,-1.64597e+35
1272.96,-1.64597e+35
1273,-1.64597e+35
1273.04,-1.64597e+35
1273.08,-1.64597e+35
1273.12,-1.64597e+35
1273.17,-1.64597e+35
1273.21,-1.64597e+35
1273.25,-1.64597e+35
1273.29,-1.64597e+35
1273.33,-1.64597e+35
1273.38,-1.64597e+35
1273.42,-1.64597e+35
1273.46,-1.64597e+35
1273.5,-1.64597e+35
1273.54,-1.64597e+35
1273.58,-1.64597e+35
1273.62,-1.64597e+35
1273.67,-1.64597e+35
1273.71,-1.64597e+35
1273.75,-1.64597e+35
1273.79,-1.64597e+35
1273.83,-1.64597e+35
1273.88,-1.64597e+35
1273.92,-1.64597e+35
1273.96,-1.64597e+35
1274,-1.64597e+35
1274.04,-1.64597e+35
1274.08,-1.64597e+35
1274.12,-1.64597e+35
1274.17,-1.64597e+35
1274.21,-1.64597e+35
1274.25,-1.64597e+35
1274.29,-1.64597e+35
1274.33,-1.64597e+35
1274.38,-1.64597e+35
1274.42,-1.64597e+35
1274.46,-1.64597e+35
1274.5,-1.64597e+35
